y,x,street_count,junction,highway,ref,geometry
13.7497443,74.7252488,1,,,,POINT (74.7252488 13.7497443)
13.7516316,74.7254235,1,,,,POINT (74.7254235 13.7516316)
13.747778,74.7229912,3,,,,POINT (74.7229912 13.747778)
13.7479079,74.7234913,3,,,,POINT (74.7234913 13.7479079)
13.7481633,74.7239284,3,,,,POINT (74.7239284 13.7481633)
13.7500778,74.7278184,3,,,,POINT (74.7278184 13.7500778)
13.7415939,74.7305488,3,,,,POINT (74.7305488 13.7415939)
13.7369142,74.7337621,1,,,,POINT (74.7337621 13.7369142)
13.7426203,74.7335694,1,,,,POINT (74.7335694 13.7426203)
13.74397,74.7326252,3,,,,POINT (74.7326252 13.74397)
13.7458567,74.7298193,3,,,,POINT (74.7298193 13.7458567)
13.7405429,74.7310681,1,,,,POINT (74.7310681 13.7405429)
13.7430966,74.7346714,1,,,,POINT (74.7346714 13.7430966)
13.7431886,74.7376513,1,,,,POINT (74.7376513 13.7431886)
13.7433762,74.7386116,3,,,,POINT (74.7386116 13.7433762)
13.7435325,74.7388906,3,,,,POINT (74.7388906 13.7435325)
13.7440901,74.7395719,3,,,,POINT (74.7395719 13.7440901)
13.7446112,74.7405375,3,,,,POINT (74.7405375 13.7446112)
13.7452,74.7408219,3,,,,POINT (74.7408219 13.7452)
13.7494556,74.74193,3,,,,POINT (74.74193 13.7494556)
13.7416928,74.7392337,1,,,,POINT (74.7392337 13.7416928)
13.7423546,74.7385899,1,,,,POINT (74.7385899 13.7423546)
13.743006,74.7397487,1,,,,POINT (74.7397487 13.743006)
13.7452886,74.7383219,1,,,,POINT (74.7383219 13.7452886)
13.7404942,74.7350013,1,,,,POINT (74.7350013 13.7404942)
13.7387859,74.7378445,3,,,,POINT (74.7378445 13.7387859)
13.7398959,74.7373617,3,,,,POINT (74.7373617 13.7398959)
13.7407553,74.735249,1,,,,POINT (74.735249 13.7407553)
13.7384628,74.7380644,1,,,,POINT (74.7380644 13.7384628)
13.7405839,74.7407413,3,,,,POINT (74.7407413 13.7405839)
13.7404067,74.7421467,1,,,,POINT (74.7421467 13.7404067)
13.7474723,74.8380625,1,,,,POINT (74.8380625 13.7474723)
13.7601575,74.8530614,1,,,,POINT (74.8530614 13.7601575)
13.7588338,74.8479917,3,,,,POINT (74.8479917 13.7588338)
13.7615852,74.8544508,1,,,,POINT (74.8544508 13.7615852)
13.7595114,74.8556927,1,,,,POINT (74.8556927 13.7595114)
13.760538,74.8552366,3,,,,POINT (74.8552366 13.760538)
13.7601575,74.856669,1,,,,POINT (74.856669 13.7601575)
13.761081,74.8560882,3,,,,POINT (74.8560882 13.761081)
13.7619525,74.8594129,1,,,,POINT (74.8594129 13.7619525)
13.7617884,74.8593727,1,,,,POINT (74.8593727 13.7617884)
13.7620593,74.8591125,3,,,,POINT (74.8591125 13.7620593)
13.7624371,74.8602551,1,,,,POINT (74.8602551 13.7624371)
13.7623245,74.8595153,1,,,,POINT (74.8595153 13.7623245)
13.7625276,74.8593566,3,,,,POINT (74.8593566 13.7625276)
13.7598188,74.8528227,1,,,,POINT (74.8528227 13.7598188)
13.7520433,74.8500897,4,,,,POINT (74.8500897 13.7520433)
13.7499991,74.8506155,3,,,,POINT (74.8506155 13.7499991)
13.7458559,74.84656,3,,,,POINT (74.84656 13.7458559)
13.7585517,74.8486841,1,,,,POINT (74.8486841 13.7585517)
13.7517787,74.8487055,1,,,,POINT (74.8487055 13.7517787)
13.7633449,74.8572242,1,,,,POINT (74.8572242 13.7633449)
13.7575618,74.8562479,1,,,,POINT (74.8562479 13.7575618)
13.7500334,74.8521978,1,,,,POINT (74.8521978 13.7500334)
13.7605992,74.8553091,3,,,,POINT (74.8553091 13.7605992)
13.7595677,74.8435986,3,,,,POINT (74.8435986 13.7595677)
13.760917,74.859429,1,,,,POINT (74.859429 13.760917)
13.7624436,74.857986,1,,,,POINT (74.857986 13.7624436)
13.7619538,74.8583615,3,,,,POINT (74.8583615 13.7619538)
13.7618184,74.8581201,3,,,,POINT (74.8581201 13.7618184)
13.7532167,74.8372847,1,,,,POINT (74.8372847 13.7532167)
13.7570981,74.8552877,3,,,,POINT (74.8552877 13.7570981)
13.7577754,74.8544884,3,,,,POINT (74.8544884 13.7577754)
13.7528311,74.8439526,1,,,,POINT (74.8439526 13.7528311)
13.754316,74.8417371,3,,,,POINT (74.8417371 13.754316)
13.7577129,74.8533833,1,,,,POINT (74.8533833 13.7577129)
13.7620216,74.8571491,4,,,,POINT (74.8571491 13.7620216)
13.7629021,74.8419732,1,,,,POINT (74.8419732 13.7629021)
13.7596041,74.8424077,1,,,,POINT (74.8424077 13.7596041)
13.7587445,74.8545045,3,,,,POINT (74.8545045 13.7587445)
13.7583381,74.8423379,3,,,,POINT (74.8423379 13.7583381)
13.7510493,74.83832,3,,,,POINT (74.83832 13.7510493)
13.7527269,74.8502827,1,,,,POINT (74.8502827 13.7527269)
13.750234,74.8309466,1,,,,POINT (74.8309466 13.750234)
13.7503747,74.834522,1,,,,POINT (74.834522 13.7503747)
13.7489902,74.8325069,3,,,,POINT (74.8325069 13.7489902)
13.7439967,74.8271835,1,,,,POINT (74.8271835 13.7439967)
13.7490668,74.8445105,1,,,,POINT (74.8445105 13.7490668)
13.7425682,74.8291093,3,,,,POINT (74.8291093 13.7425682)
13.7526986,74.8335564,1,,,,POINT (74.8335564 13.7526986)
13.7524589,74.8310673,3,,,,POINT (74.8310673 13.7524589)
13.7548191,74.8323226,1,,,,POINT (74.8323226 13.7548191)
13.7525266,74.832108,3,,,,POINT (74.832108 13.7525266)
13.7534645,74.8303914,1,,,,POINT (74.8303914 13.7534645)
13.6821717,74.7124279,1,,,,POINT (74.7124279 13.6821717)
13.6808896,74.7092575,1,,,,POINT (74.7092575 13.6808896)
13.6848716,74.7112906,1,,,,POINT (74.7112906 13.6848716)
13.6804257,74.7101641,1,,,,POINT (74.7101641 13.6804257)
13.6859252,74.7151476,1,,,,POINT (74.7151476 13.6859252)
13.6825739,74.7133505,1,,,,POINT (74.7133505 13.6825739)
13.6965827,74.7134177,1,,,,POINT (74.7134177 13.6965827)
13.7244728,74.6965616,3,,,,POINT (74.6965616 13.7244728)
13.7235772,74.6714196,1,,,,POINT (74.6714196 13.7235772)
13.7336791,74.693757,1,,,,POINT (74.693757 13.7336791)
13.7274883,74.7085494,1,,,,POINT (74.7085494 13.7274883)
13.7322356,74.7168696,1,,,,POINT (74.7168696 13.7322356)
13.6978784,74.6960127,1,,,,POINT (74.6960127 13.6978784)
13.7204698,74.7399956,3,,,,POINT (74.7399956 13.7204698)
13.7218651,74.7377801,3,,,,POINT (74.7377801 13.7218651)
13.7210692,74.7423621,3,,,,POINT (74.7423621 13.7210692)
13.7231573,74.6822262,1,,,,POINT (74.6822262 13.7231573)
13.731663,74.7372865,1,,,,POINT (74.7372865 13.731663)
13.7307225,74.6950606,3,,,,POINT (74.6950606 13.7307225)
13.734232,74.7237307,1,,,,POINT (74.7237307 13.734232)
13.7556139,74.7027236,1,,,,POINT (74.7027236 13.7556139)
13.7212931,74.7375869,1,,,,POINT (74.7375869 13.7212931)
13.7250972,74.7404301,1,,,,POINT (74.7404301 13.7250972)
13.7289723,74.7279096,1,,,,POINT (74.7279096 13.7289723)
13.7361445,74.6999073,1,,,,POINT (74.6999073 13.7361445)
13.7263774,74.73719,1,,,,POINT (74.73719 13.7263774)
13.7288472,74.7351354,3,,,,POINT (74.7351354 13.7288472)
13.7318298,74.7130287,1,,,,POINT (74.7130287 13.7318298)
13.7654459,74.7337299,1,,,,POINT (74.7337299 13.7654459)
13.7463495,74.702112,3,,,,POINT (74.702112 13.7463495)
13.7465111,74.7028268,3,,,,POINT (74.7028268 13.7465111)
13.7409282,74.728269,1,,,,POINT (74.728269 13.7409282)
13.7374447,74.7252327,1,,,,POINT (74.7252327 13.7374447)
13.7503877,74.7354037,1,,,,POINT (74.7354037 13.7503877)
13.7380543,74.7278559,1,,,,POINT (74.7278559 13.7380543)
13.7460662,74.7007924,3,,,,POINT (74.7007924 13.7460662)
13.746162,74.7007817,3,,,,POINT (74.7007817 13.746162)
13.7359308,74.7101533,3,,,,POINT (74.7101533 13.7359308)
13.736439,74.6968979,3,,,,POINT (74.6968979 13.736439)
13.7380387,74.7250262,3,,,,POINT (74.7250262 13.7380387)
13.7551542,74.7356289,3,,,,POINT (74.7356289 13.7551542)
13.7492206,74.7036034,1,,,,POINT (74.7036034 13.7492206)
13.7307912,74.7408432,3,,,,POINT (74.7408432 13.7307912)
13.7486891,74.7344863,1,,,,POINT (74.7344863 13.7486891)
13.7455732,74.7009856,1,,,,POINT (74.7009856 13.7455732)
13.7573595,74.6987164,3,,,,POINT (74.6987164 13.7573595)
13.729933,74.7326302,3,,,,POINT (74.7326302 13.729933)
13.7448072,74.6958894,3,,,,POINT (74.6958894 13.7448072)
13.7567904,74.7331613,3,,,,POINT (74.7331613 13.7567904)
13.7510479,74.6984643,1,,,,POINT (74.6984643 13.7510479)
13.7432096,74.7205649,3,,,,POINT (74.7205649 13.7432096)
13.7433541,74.7206976,3,,,,POINT (74.7206976 13.7433541)
13.7357103,74.6967579,3,,,,POINT (74.6967579 13.7357103)
13.7363287,74.7099792,3,,,,POINT (74.7099792 13.7363287)
13.7398238,74.7048925,3,,,,POINT (74.7048925 13.7398238)
13.7362252,74.7094871,3,,,,POINT (74.7094871 13.7362252)
13.7151768,74.6755634,1,,,,POINT (74.6755634 13.7151768)
13.6996033,74.689629,1,,,,POINT (74.689629 13.6996033)
13.7044036,74.6894681,1,,,,POINT (74.6894681 13.7044036)
13.7235611,74.6848467,3,,,,POINT (74.6848467 13.7235611)
13.7226457,74.671642,3,,,,POINT (74.671642 13.7226457)
13.7129826,74.6765183,1,,,,POINT (74.6765183 13.7129826)
13.6963198,74.6894627,1,,,,POINT (74.6894627 13.6963198)
13.7072598,74.6872204,1,,,,POINT (74.6872204 13.7072598)
13.7167248,74.6865713,1,,,,POINT (74.6865713 13.7167248)
13.7214521,74.671186,1,,,,POINT (74.671186 13.7214521)
13.7035957,74.6856593,3,,,,POINT (74.6856593 13.7035957)
13.7158909,74.6823548,3,,,,POINT (74.6823548 13.7158909)
13.7170115,74.6834867,3,,,,POINT (74.6834867 13.7170115)
13.6984308,74.694221,3,,,,POINT (74.694221 13.6984308)
13.7139729,74.6791522,3,,,,POINT (74.6791522 13.7139729)
13.7161619,74.6811317,4,,,,POINT (74.6811317 13.7161619)
13.7142908,74.6807616,3,,,,POINT (74.6807616 13.7142908)
13.7223225,74.6880733,1,,,,POINT (74.6880733 13.7223225)
13.7026695,74.689287,3,,,,POINT (74.689287 13.7026695)
13.7019698,74.6884872,3,,,,POINT (74.6884872 13.7019698)
13.7016922,74.6864173,3,,,,POINT (74.6864173 13.7016922)
13.7017146,74.6858141,3,,,,POINT (74.6858141 13.7017146)
13.7292057,74.6839856,1,,,,POINT (74.6839856 13.7292057)
13.7311127,74.6893447,1,,,,POINT (74.6893447 13.7311127)
13.7217598,74.6861636,3,,,,POINT (74.6861636 13.7217598)
13.7354426,74.6876388,3,,,,POINT (74.6876388 13.7354426)
13.7280646,74.6641371,1,,,,POINT (74.6641371 13.7280646)
13.7318578,74.6795814,1,,,,POINT (74.6795814 13.7318578)
13.7273872,74.6891945,3,,,,POINT (74.6891945 13.7273872)
13.7304979,74.6880089,3,,,,POINT (74.6880089 13.7304979)
13.7285127,74.6676079,3,,,,POINT (74.6676079 13.7285127)
13.7292838,74.6851121,1,,,,POINT (74.6851121 13.7292838)
13.7371881,74.6873652,1,,,,POINT (74.6873652 13.7371881)
13.7357344,74.6616319,3,,,,POINT (74.6616319 13.7357344)
13.7305812,74.6854608,3,,,,POINT (74.6854608 13.7305812)
13.7330562,74.6610901,1,,,,POINT (74.6610901 13.7330562)
13.7296902,74.6838622,3,,,,POINT (74.6838622 13.7296902)
13.7259595,74.6814053,1,,,,POINT (74.6814053 13.7259595)
13.7291326,74.678751,3,,,,POINT (74.678751 13.7291326)
13.741787,74.6605485,3,,,,POINT (74.6605485 13.741787)
13.7333769,74.6865673,3,,,,POINT (74.6865673 13.7333769)
13.725254,74.6751294,3,,,,POINT (74.6751294 13.725254)
13.7228305,74.6701258,3,,,,POINT (74.6701258 13.7228305)
13.7326847,74.6849464,3,,,,POINT (74.6849464 13.7326847)
13.7222183,74.6872311,3,,,,POINT (74.6872311 13.7222183)
13.7409462,74.7057706,1,,,,POINT (74.7057706 13.7409462)
13.6961865,74.6944195,1,,,,POINT (74.6944195 13.6961865)
13.7183768,74.7384882,1,,,,POINT (74.7384882 13.7183768)
13.7309002,74.7120738,1,,,,POINT (74.7120738 13.7309002)
13.7254604,74.7347492,1,,,,POINT (74.7347492 13.7254604)
13.7381715,74.7013718,1,,,,POINT (74.7013718 13.7381715)
13.76331,74.7321904,1,,,,POINT (74.7321904 13.76331)
13.7322602,74.7154588,1,,,,POINT (74.7154588 13.7322602)
13.7355765,74.7247445,1,,,,POINT (74.7247445 13.7355765)
13.7463912,74.7042686,1,,,,POINT (74.7042686 13.7463912)
13.7439631,74.7185969,1,,,,POINT (74.7185969 13.7439631)
13.729662,74.7278827,3,,,,POINT (74.7278827 13.729662)
13.7365822,74.6934915,3,,,,POINT (74.6934915 13.7365822)
13.7410949,74.6994728,1,,,,POINT (74.6994728 13.7410949)
13.7423091,74.7034425,1,,,,POINT (74.7034425 13.7423091)
13.7354386,74.7106093,3,,,,POINT (74.7106093 13.7354386)
13.732403,74.7438687,3,,,,POINT (74.7438687 13.732403)
13.743393,74.6998,1,,,,POINT (74.6998 13.743393)
13.7401229,74.6996337,3,,,,POINT (74.6996337 13.7401229)
13.7375072,74.6967101,1,,,,POINT (74.6967101 13.7375072)
13.7505529,74.7348243,3,,,,POINT (74.7348243 13.7505529)
13.7530698,74.734379,1,,,,POINT (74.734379 13.7530698)
13.7550043,74.735629,3,,,,POINT (74.735629 13.7550043)
13.7581619,74.6971554,1,,,,POINT (74.6971554 13.7581619)
13.7272946,74.7419858,1,,,,POINT (74.7419858 13.7272946)
13.7389062,74.7250584,3,,,,POINT (74.7250584 13.7389062)
13.7264608,74.7303772,3,,,,POINT (74.7303772 13.7264608)
13.7281195,74.733113,1,,,,POINT (74.733113 13.7281195)
13.7277687,74.7347331,1,,,,POINT (74.7347331 13.7277687)
13.7422853,74.7223467,3,,,,POINT (74.7223467 13.7422853)
13.6963585,74.6942425,3,,,,POINT (74.6942425 13.6963585)
13.7572396,74.7369754,1,,,,POINT (74.7369754 13.7572396)
13.7328668,74.7112477,3,,,,POINT (74.7112477 13.7328668)
13.754353,74.7356558,3,,,,POINT (74.7356558 13.754353)
13.735376,74.6981917,3,,,,POINT (74.6981917 13.735376)
13.7352909,74.6984565,3,,,,POINT (74.6984565 13.7352909)
13.7265007,74.7445153,3,,,,POINT (74.7445153 13.7265007)
13.72389,74.7039146,3,,,,POINT (74.7039146 13.72389)
13.7537928,74.6999349,3,,,,POINT (74.6999349 13.7537928)
13.730957,74.7782922,1,,,,POINT (74.7782922 13.730957)
13.7282602,74.7394806,1,,,,POINT (74.7394806 13.7282602)
13.7348872,74.7429246,1,,,,POINT (74.7429246 13.7348872)
13.7295331,74.7792592,3,,,,POINT (74.7792592 13.7295331)
13.7560178,74.8053664,1,,,,POINT (74.8053664 13.7560178)
13.7688197,74.7723591,1,,,,POINT (74.7723591 13.7688197)
13.7700858,74.7717047,1,,,,POINT (74.7717047 13.7700858)
13.7383273,74.7976255,1,,,,POINT (74.7976255 13.7383273)
13.6849559,74.7630304,1,,,,POINT (74.7630304 13.6849559)
13.6822977,74.7660237,1,,,,POINT (74.7660237 13.6822977)
13.6843357,74.7648436,1,,,,POINT (74.7648436 13.6843357)
13.6846328,74.7650099,4,,,,POINT (74.7650099 13.6846328)
13.6939258,74.7834474,1,,,,POINT (74.7834474 13.6939258)
13.7010869,74.7646183,1,,,,POINT (74.7646183 13.7010869)
13.7059573,74.7690144,1,,,,POINT (74.7690144 13.7059573)
13.7038491,74.7698164,1,,,,POINT (74.7698164 13.7038491)
13.7055064,74.7686738,3,,,,POINT (74.7686738 13.7055064)
13.7055872,74.7655154,3,,,,POINT (74.7655154 13.7055872)
13.7031455,74.7750306,1,,,,POINT (74.7750306 13.7031455)
13.7034679,74.7737285,3,,,,POINT (74.7737285 13.7034679)
13.7023273,74.7739416,1,,,,POINT (74.7739416 13.7023273)
13.7041983,74.7775036,1,,,,POINT (74.7775036 13.7041983)
13.7050947,74.7737646,3,,,,POINT (74.7737646 13.7050947)
13.6945565,74.7420931,1,,,,POINT (74.7420931 13.6945565)
13.6913733,74.6920209,1,,,,POINT (74.6920209 13.6913733)
13.7543673,74.7351354,3,,,,POINT (74.7351354 13.7543673)
13.7561547,74.7340196,1,,,,POINT (74.7340196 13.7561547)
13.7371008,74.6970964,1,,,,POINT (74.6970964 13.7371008)
13.7134412,74.6862816,1,,,,POINT (74.6862816 13.7134412)
13.7156616,74.6840232,3,,,,POINT (74.6840232 13.7156616)
13.7365577,74.6897738,1,,,,POINT (74.6897738 13.7365577)
13.7403445,74.6978152,1,,,,POINT (74.6978152 13.7403445)
13.7393961,74.689967,1,,,,POINT (74.689967 13.7393961)
13.7056907,74.7623814,3,,,,POINT (74.7623814 13.7056907)
13.7086032,74.7691758,3,,,,POINT (74.7691758 13.7086032)
13.7059859,74.7505528,1,,,,POINT (74.7505528 13.7059859)
13.7228138,74.7568721,1,,,,POINT (74.7568721 13.7228138)
13.7266284,74.75743,1,,,,POINT (74.75743 13.7266284)
13.7250546,74.7605413,1,,,,POINT (74.7605413 13.7250546)
13.7238231,74.7627054,3,,,,POINT (74.7627054 13.7238231)
13.7200694,74.7599901,1,,,,POINT (74.7599901 13.7200694)
13.7186812,74.7583231,1,,,,POINT (74.7583231 13.7186812)
13.7175946,74.7591358,1,,,,POINT (74.7591358 13.7175946)
13.7164404,74.7588951,3,,,,POINT (74.7588951 13.7164404)
13.7179829,74.7586262,1,,,,POINT (74.7586262 13.7179829)
13.7175686,74.7588167,1,,,,POINT (74.7588167 13.7175686)
13.7164782,74.7585718,3,,,,POINT (74.7585718 13.7164782)
13.7070363,74.7605799,3,,,,POINT (74.7605799 13.7070363)
13.7174669,74.7788608,1,,,,POINT (74.7788608 13.7174669)
13.6970373,74.7614104,1,,,,POINT (74.7614104 13.6970373)
13.6986725,74.7624108,1,,,,POINT (74.7624108 13.6986725)
13.6981957,74.7624457,3,,,,POINT (74.7624457 13.6981957)
13.6944183,74.7628453,3,,,,POINT (74.7628453 13.6944183)
13.6944809,74.7634327,1,,,,POINT (74.7634327 13.6944809)
13.6817869,74.850508,1,,,,POINT (74.850508 13.6817869)
13.6975689,74.8816001,1,,,,POINT (74.8816001 13.6975689)
13.6918046,74.8627281,1,,,,POINT (74.8627281 13.6918046)
13.6890245,74.8621487,3,,,,POINT (74.8621487 13.6890245)
13.6839135,74.8346829,1,,,,POINT (74.8346829 13.6839135)
13.7129434,74.8045456,1,,,,POINT (74.8045456 13.7129434)
13.7090813,74.8041598,3,,,,POINT (74.8041598 13.7090813)
13.7129434,74.792465,1,,,,POINT (74.792465 13.7129434)
13.7108652,74.7939943,3,,,,POINT (74.7939943 13.7108652)
13.7288067,74.7233874,1,,,,POINT (74.7233874 13.7288067)
13.7147153,74.7195089,1,,,,POINT (74.7195089 13.7147153)
13.7270609,74.7190475,1,,,,POINT (74.7190475 13.7270609)
13.7249416,74.7143728,3,,,,POINT (74.7143728 13.7249416)
13.7252631,74.7098154,1,,,,POINT (74.7098154 13.7252631)
13.6941135,74.7544259,1,,,,POINT (74.7544259 13.6941135)
13.6921616,74.7552761,1,,,,POINT (74.7552761 13.6921616)
13.6917733,74.7558689,3,,,,POINT (74.7558689 13.6917733)
13.6901462,74.7576873,3,,,,POINT (74.7576873 13.6901462)
13.6886357,74.7542328,1,,,,POINT (74.7542328 13.6886357)
13.6868771,74.7539906,3,,,,POINT (74.7539906 13.6868771)
13.686758,74.75202,3,,,,POINT (74.75202 13.686758)
13.6868225,74.7526907,3,,,,POINT (74.7526907 13.6868225)
13.7019938,74.7113979,1,,,,POINT (74.7113979 13.7019938)
13.7020876,74.7138655,1,,,,POINT (74.7138655 13.7020876)
13.7055012,74.7087479,1,,,,POINT (74.7087479 13.7055012)
13.7088367,74.7042847,1,,,,POINT (74.7042847 13.7088367)
13.6840334,74.6987539,1,,,,POINT (74.6987539 13.6840334)
13.6893497,74.7029918,1,,,,POINT (74.7029918 13.6893497)
13.6865433,74.7040983,3,,,,POINT (74.7040983 13.6865433)
13.6881561,74.7071546,1,,,,POINT (74.7071546 13.6881561)
13.6863992,74.7057668,3,,,,POINT (74.7057668 13.6863992)
13.6898188,74.7124332,1,,,,POINT (74.7124332 13.6898188)
13.6891476,74.7127099,3,,,,POINT (74.7127099 13.6891476)
13.6898448,74.7129509,1,,,,POINT (74.7129509 13.6898448)
13.6901784,74.7088712,1,,,,POINT (74.7088712 13.6901784)
13.6889171,74.7088176,3,,,,POINT (74.7088176 13.6889171)
13.6916378,74.7053522,1,,,,POINT (74.7053522 13.6916378)
13.6988961,74.7082788,3,,,,POINT (74.7082788 13.6988961)
13.6958673,74.7035766,1,,,,POINT (74.7035766 13.6958673)
13.6960293,74.7053859,3,,,,POINT (74.7053859 13.6960293)
13.6989892,74.7055078,1,,,,POINT (74.7055078 13.6989892)
13.7572531,74.7258865,3,,,,POINT (74.7258865 13.7572531)
13.7577085,74.7215537,3,,,,POINT (74.7215537 13.7577085)
13.7299167,74.7668257,3,,,,POINT (74.7668257 13.7299167)
13.7302437,74.766737,3,,,,POINT (74.766737 13.7302437)
13.7033749,74.8655713,1,,,,POINT (74.8655713 13.7033749)
13.7274101,74.7545332,1,,,,POINT (74.7545332 13.7274101)
13.7058608,74.7028524,1,,,,POINT (74.7028524 13.7058608)
13.7259822,74.7669089,1,,,,POINT (74.7669089 13.7259822)
13.8678206,74.8131598,3,,,,POINT (74.8131598 13.8678206)
13.7226216,74.9420665,4,,,,POINT (74.9420665 13.7226216)
13.7072765,74.9617229,3,,,,POINT (74.9617229 13.7072765)
13.7108896,74.9131266,3,,,,POINT (74.9131266 13.7108896)
13.7385674,74.9010269,3,,,,POINT (74.9010269 13.7385674)
13.701624,74.9663461,3,,,,POINT (74.9663461 13.701624)
13.7007413,74.9622747,3,,,,POINT (74.9622747 13.7007413)
13.6973958,74.9608569,3,,,,POINT (74.9608569 13.6973958)
13.6976976,74.9605824,3,,,,POINT (74.9605824 13.6976976)
13.6960272,74.9620452,3,,,,POINT (74.9620452 13.6960272)
13.6972098,74.9600085,3,,,,POINT (74.9600085 13.6972098)
13.6957134,74.9623133,3,,,,POINT (74.9623133 13.6957134)
13.6970801,74.9611322,4,,,,POINT (74.9611322 13.6970801)
13.6965326,74.9620617,3,,,,POINT (74.9620617 13.6965326)
13.6967954,74.9640492,3,,,,POINT (74.9640492 13.6967954)
13.6972442,74.9613576,3,,,,POINT (74.9613576 13.6972442)
13.6972139,74.96341,3,,,,POINT (74.96341 13.6972139)
13.7006085,74.962024,3,,,,POINT (74.962024 13.7006085)
13.6989031,74.9647541,1,,,,POINT (74.9647541 13.6989031)
13.695223,74.9598963,3,,,,POINT (74.9598963 13.695223)
13.6976464,74.9632653,3,,,,POINT (74.9632653 13.6976464)
13.6964739,74.9642523,1,,,,POINT (74.9642523 13.6964739)
13.6971359,74.9639202,3,,,,POINT (74.9639202 13.6971359)
13.6971149,74.9621065,3,,,,POINT (74.9621065 13.6971149)
13.6963009,74.9618113,4,,,,POINT (74.9618113 13.6963009)
13.7008471,74.9619914,3,,,,POINT (74.9619914 13.7008471)
13.6968225,74.962375,3,,,,POINT (74.962375 13.6968225)
13.6935039,74.9454744,3,,,,POINT (74.9454744 13.6935039)
13.6983123,74.9600003,3,,,,POINT (74.9600003 13.6983123)
13.6968574,74.9636056,3,,,,POINT (74.9636056 13.6968574)
13.6983167,74.963368,3,,,,POINT (74.963368 13.6983167)
13.6979268,74.9635683,4,,,,POINT (74.9635683 13.6979268)
13.6953538,74.9603499,3,,,,POINT (74.9603499 13.6953538)
13.700211,74.9641084,3,,,,POINT (74.9641084 13.700211)
13.6984986,74.9982488,1,,,,POINT (74.9982488 13.6984986)
13.7090446,74.9109969,3,,,,POINT (74.9109969 13.7090446)
13.6795874,74.9063513,3,,,,POINT (74.9063513 13.6795874)
13.7114529,74.9105876,1,,,,POINT (74.9105876 13.7114529)
13.7349761,74.9392889,1,,,,POINT (74.9392889 13.7349761)
13.7025853,74.9662829,1,,,,POINT (74.9662829 13.7025853)
13.7008307,74.9655743,3,,,,POINT (74.9655743 13.7008307)
13.7019156,74.9665914,3,,,,POINT (74.9665914 13.7019156)
13.7016837,74.9652476,1,,,,POINT (74.9652476 13.7016837)
13.7028772,74.9669588,1,,,,POINT (74.9669588 13.7028772)
13.7020641,74.9669172,3,,,,POINT (74.9669172 13.7020641)
13.7009931,74.9654635,3,,,,POINT (74.9654635 13.7009931)
13.7027443,74.9666209,1,,,,POINT (74.9666209 13.7027443)
13.7014781,74.9649957,1,,,,POINT (74.9649957 13.7014781)
13.6951745,74.9594609,3,,,,POINT (74.9594609 13.6951745)
13.6990097,74.9592871,3,,,,POINT (74.9592871 13.6990097)
13.7386206,74.9007729,3,,,,POINT (74.9007729 13.7386206)
13.7583421,74.9242613,1,,,,POINT (74.9242613 13.7583421)
13.7628439,74.9290533,1,,,,POINT (74.9290533 13.7628439)
13.7527874,74.921125,3,,,,POINT (74.921125 13.7527874)
13.7743584,74.9291931,1,,,,POINT (74.9291931 13.7743584)
13.7545538,74.9152885,3,,,,POINT (74.9152885 13.7545538)
13.7547987,74.9187593,3,,,,POINT (74.9187593 13.7547987)
13.7247728,74.9358059,1,,,,POINT (74.9358059 13.7247728)
13.723492,74.9351389,3,,,,POINT (74.9351389 13.723492)
13.5188117,74.9060951,3,,,,POINT (74.9060951 13.5188117)
13.5209925,74.8978776,3,,,,POINT (74.8978776 13.5209925)
13.5274688,74.9174926,3,,,,POINT (74.9174926 13.5274688)
13.5188819,74.9039901,3,,,,POINT (74.9039901 13.5188819)
13.4756308,75.0271107,3,,,,POINT (75.0271107 13.4756308)
13.4250539,74.9564016,3,,,,POINT (74.9564016 13.4250539)
13.3842496,74.904101,3,,,,POINT (74.904101 13.3842496)
13.4585392,74.9908525,4,,,,POINT (74.9908525 13.4585392)
13.4535094,74.9925161,3,,,,POINT (74.9925161 13.4535094)
13.3691406,75.0051745,3,,,,POINT (75.0051745 13.3691406)
13.4264153,75.0001395,3,,,,POINT (75.0001395 13.4264153)
13.4414068,75.017679,4,,,,POINT (75.017679 13.4414068)
13.4887915,75.0642791,3,,,,POINT (75.0642791 13.4887915)
13.4742997,75.0459268,3,,,,POINT (75.0459268 13.4742997)
13.5220565,74.992849,4,,,,POINT (74.992849 13.5220565)
13.5340717,75.0069521,1,,,,POINT (75.0069521 13.5340717)
13.4287768,74.963783,3,,,,POINT (74.963783 13.4287768)
13.4580785,74.9876138,3,,,,POINT (74.9876138 13.4580785)
13.4587531,74.9965605,3,,,,POINT (74.9965605 13.4587531)
13.6515385,74.930427,3,,,,POINT (74.930427 13.6515385)
13.6618158,74.9114278,3,,,,POINT (74.9114278 13.6618158)
13.6644387,74.9862142,1,,turning_circle,,POINT (74.9862142 13.6644387)
13.6063544,74.9449436,3,,,,POINT (74.9449436 13.6063544)
13.5454272,74.9306689,3,,,,POINT (74.9306689 13.5454272)
13.5431017,74.9208732,3,,,,POINT (74.9208732 13.5431017)
13.5510549,74.9352338,3,,,,POINT (74.9352338 13.5510549)
13.5433625,74.9261357,3,,,,POINT (74.9261357 13.5433625)
13.5170379,74.9143255,3,,,,POINT (74.9143255 13.5170379)
13.5250025,74.9170108,3,,,,POINT (74.9170108 13.5250025)
